,dataset,start_age,end_age,sex,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
0,facs,3m,24m,male,Abpa,12.342275619506836,2.2185406844954514e-09,1.1525458830874413e-05,0.0001883328368421644,4.885916870427886e-10
1,facs,3m,24m,male,Spt1,11.95085620880127,1.2850009056819545e-08,5.087487807031721e-05,0.0007279232377186418,4.940737290365061e-28
2,facs,3m,24m,male,Pip,10.360126495361328,6.489783377361391e-09,8.531119419785682e-06,0.00013142026728019118,1.162651593741672e-06
3,facs,3m,24m,male,Bpifa2,10.168471336364746,5.839295269538525e-08,6.720208330079913e-05,0.0009849524358287454,2.681174971179988e-27
4,facs,3m,24m,male,Prm2,9.55709457397461,1.3746230820288474e-08,1.0355884114687797e-05,0.00016239604155998677,4.0949458248392185e-09
5,facs,3m,24m,male,Hbb-y,9.154046058654785,2.4033438350556935e-08,1.3692295397049747e-05,0.00020718749146908522,1.2019288004415455e-13
6,facs,3m,24m,male,Cryaa,7.662856578826904,1.247015859462408e-07,2.5271157937822863e-05,0.0003788153117056936,3.312908046942414e-21
7,facs,3m,24m,male,Car6,6.8169779777526855,7.656230849306667e-08,8.632478056824766e-06,0.00013961958757136017,2.7549047434928017e-06
8,facs,3m,24m,male,Ugt8a,-5.18543004989624,5.287175008561462e-05,1.4529590544043458e-06,0.0002774953900370747,1.8168555929301725e-136
9,facs,3m,24m,male,Gpr37,-4.971197128295898,6.164165824884549e-05,1.9651449747470906e-06,0.0003044062468688935,6.609559434602238e-159
10,facs,3m,24m,male,Saa2,-4.961462497711182,3.723299232660793e-05,1.1950291991524864e-06,0.0005313358851708472,1.584354338995466e-19
11,facs,3m,24m,male,Plp1,-4.921295166015625,0.002405878622084856,7.93992294347845e-05,0.010730982758104801,1.9397865474052575e-250
12,facs,3m,24m,male,Cldn11,-4.806493759155273,0.00017937683151103556,6.410140485968441e-06,0.0008284127106890082,1.7175822598736136e-223
13,facs,3m,24m,male,Olig2,-4.721104621887207,2.0222838429617696e-05,7.66738935453759e-07,0.00012978128506802022,3.094428909344116e-45
14,facs,3m,24m,male,Grm3,-4.5197062492370605,1.944144969456829e-05,8.475414574604656e-07,0.0001226895401487127,1.4452884516931158e-42
15,facs,3m,24m,male,Bcan,-4.247204780578613,5.399644942372106e-05,2.8433419174689334e-06,0.0004404202045407146,4.612372563197974e-59
16,facs,3m,24m,male,Luzp2,-4.232349395751953,2.7554035114008002e-05,1.4659558473795187e-06,0.00028219076921232045,2.478623139338278e-31
17,facs,3m,24m,male,Olig1,-4.215508937835693,0.00012024779425701126,6.472654149547452e-06,0.000594956916756928,1.2718877888524503e-176
18,facs,3m,24m,male,Gzmk,4.176479816436768,6.227724611562735e-07,1.1260967767157126e-05,0.00016836862778291106,3.0028673312764392e-09
19,facs,3m,24m,male,Omg,-4.174267768859863,4.614528370439075e-05,2.555920445956872e-06,0.00022459022875409573,4.19042612464142e-129
20,facs,3m,24m,male,Ldhc,4.166900157928467,5.1989241001138e-07,9.338481504528318e-06,0.00014107595779933035,8.439278440567214e-07
21,facs,3m,24m,male,Gpr17,-4.039292335510254,9.673683052824344e-06,5.883598532818723e-07,0.00014377196202985942,3.6152890086165263e-06
22,facs,3m,24m,male,Mup14,-3.994188070297241,1.2856363355240319e-05,8.067653425314347e-07,0.00019285573216620833,3.5453391633449576e-09
23,facs,3m,24m,male,Sox2ot,-3.933096170425415,1.7641219528741203e-05,1.1549104783625808e-06,0.00010386639041826129,7.200325182196815e-37
24,facs,3m,24m,male,Apoa4,3.8831801414489746,6.908010163897416e-07,1.0193123671342619e-05,0.00011956586240557954,6.991908054095857e-10
25,facs,3m,24m,male,Pex5l,-3.880154848098755,4.485104000195861e-05,3.045996436412679e-06,0.00022919781622476876,1.1014406946196264e-115
26,facs,3m,24m,male,Chia,3.877923011779785,1.8530565739638405e-06,2.7243318982073106e-05,0.0004174843488726765,7.410696119704673e-17
27,facs,3m,24m,male,Zbtb32,3.7257909774780273,1.7757611203705892e-06,2.349414353375323e-05,0.00018666067626327276,4.413897357010063e-44
28,facs,3m,24m,male,Ermn,-3.7215662002563477,5.990773570374586e-05,4.5412957661028486e-06,0.0003140468616038561,7.262236653923687e-126
29,facs,3m,24m,male,Spock3,-3.710008382797241,1.418892225046875e-05,1.084239556803368e-06,9.336385846836492e-05,1.5018643493543255e-23
30,facs,3m,24m,male,1810046K07Rik,3.690124988555908,1.158414306701161e-06,1.4952113815525081e-05,0.00014819169882684946,6.215356021488199e-20
31,facs,3m,24m,male,Tmem151a,-3.6446495056152344,7.438255124725401e-05,5.947331828792812e-06,0.0003553534625098109,5.0563085888525e-134
32,facs,3m,24m,male,Aplp1,-3.621326446533203,0.0005670251557603478,4.607596201822162e-05,0.002334695542231202,3.743786935579644e-259
33,facs,3m,24m,male,Prr18,-3.6089704036712646,1.3728364137932658e-05,1.125149196923303e-06,9.2050846433267e-05,3.052870394209814e-21
34,facs,3m,24m,male,Map6d1,-3.6052298545837402,1.1846536835946608e-05,9.734388868309907e-07,7.806593202985823e-05,2.089740559801873e-16
35,facs,3m,24m,male,Tmem88b,-3.60292649269104,2.9278677175170742e-05,2.4096966626530048e-06,0.00014898697554599494,1.5512076913393386e-76
36,facs,3m,24m,male,Mag,-3.60163950920105,0.00033751007867977023,2.780258728307672e-05,0.0015628710389137268,3.004790430992866e-199
37,facs,3m,24m,male,Hhip,-3.581355094909668,2.3173633962869644e-05,1.9359702037036186e-06,0.0003187906404491514,1.1299012390283538e-15
38,facs,3m,24m,male,Rag2,-3.5792720317840576,2.0546251107589342e-05,1.7189533991768258e-06,0.00021326642308849841,1.3893018432997935e-23
39,facs,3m,24m,male,Cspg5,-3.5152883529663086,4.889619958703406e-05,4.27629584009992e-06,0.0003858995041809976,6.358686757084084e-55
40,facs,3m,24m,male,Tubb4a,-3.5100860595703125,0.0005722547648474574,5.022827099310234e-05,0.0026021404191851616,4.0660590865101576e-203
41,facs,3m,24m,male,Mup7,-3.507725477218628,5.760124622611329e-05,5.064087872597156e-06,0.0008128190529532731,2.229491144832156e-18
42,facs,3m,24m,male,Mog,-3.5063223838806152,0.00013466741074807942,1.1850980627059471e-05,0.0006409538327716291,2.7922444490589694e-171
43,facs,3m,24m,male,Lrrn1,-3.439741611480713,2.185500125051476e-05,2.0141196728218347e-06,0.0001075125765055418,1.5143343890598836e-51
44,facs,3m,24m,male,Cntn2,-3.4369874000549316,2.7484684324008413e-05,2.537782165745739e-06,0.0001534611510578543,4.218483963051224e-61
45,facs,3m,24m,male,Igj,3.4208645820617676,2.1298266801750287e-05,0.0002281009656144306,0.004647958092391491,7.01607519259548e-09
46,facs,3m,24m,male,C030030A07Rik,-3.4169857501983643,1.0697023753891699e-05,1.001491682472988e-06,7.603245467180386e-05,1.0136851457399089e-12
47,facs,3m,24m,male,Edil3,-3.385686159133911,2.9748798624495976e-05,2.8462707177823177e-06,0.00015071590314619243,1.1981728685290192e-74
48,facs,3m,24m,male,Efnb3,-3.3712477684020996,1.7959901015274227e-05,1.7356293255943456e-06,8.864858682500198e-05,7.496326294095945e-39
49,facs,3m,24m,male,C130026I21Rik,3.361297845840454,3.0906267056707293e-06,3.1761293939780444e-05,0.00016104476526379585,1.3029250322369507e-93
50,facs,3m,24m,male,Slc1a2,-3.2954676151275635,0.00015153401182033122,1.5433894077432342e-05,0.0013482591602951288,1.0545683758504482e-48
51,facs,3m,24m,male,Glrb,-3.269789218902588,1.5840580090298317e-05,1.642352003727865e-06,0.00011856903438456357,5.924963373547453e-24
52,facs,3m,24m,male,Slco1c1,-3.262613296508789,3.796212331508286e-05,3.955541160394205e-06,0.00029418026679195464,1.4283762970515924e-50
53,facs,3m,24m,male,Gjc3,-3.2391464710235596,2.4761011445662007e-05,2.622334250190761e-06,0.00013214191130828112,1.805578020526214e-55
54,facs,3m,24m,male,Enpp2,-3.238640546798706,0.00025042195920832455,2.6530437025940046e-05,0.0009672765154391527,1.5766597728010307e-272
55,facs,3m,24m,male,A130040M12Rik,3.1911396980285645,4.302758043195354e-06,3.929848753614351e-05,0.00014682569599244744,6.48722117441108e-154
56,facs,3m,24m,male,Mlc1,-3.188770294189453,2.6025412807939574e-05,2.854184231182444e-06,0.00028379360446706414,1.272125103299527e-22
57,facs,3m,24m,male,Gjc2,-3.1773433685302734,2.768945887510199e-05,3.0608266570197884e-06,0.0001415898441337049,3.756766432710395e-66
58,facs,3m,24m,male,Slain1,-3.175220489501953,6.293501064646989e-05,6.967157787585165e-06,0.00025941242347471416,2.420102211412831e-174
59,facs,3m,24m,male,Tmem229a,-3.132214307785034,2.2562639060197398e-05,2.5733527309057536e-06,0.00016621165559627116,5.213079855121177e-36
60,facs,3m,24m,male,Ntsr2,-3.127110719680786,4.1096540371654555e-05,4.7038238335517235e-06,0.00039077384280972183,2.3212768408261396e-31
61,facs,3m,24m,male,Lgi3,-3.0947115421295166,8.029621676541865e-05,9.399267582921311e-06,0.0004184068529866636,3.1062421845109145e-84
62,facs,3m,24m,male,Slc44a1,-3.0806326866149902,0.0001225110172526911,1.4481456673820503e-05,0.0004258916596882045,3.694489147282219e-294
63,facs,3m,24m,male,Hepacam,-3.058250904083252,3.1099927582545206e-05,3.7336537843657425e-06,0.0001501045044278726,7.579067318023931e-74
64,facs,3m,24m,male,Sox8,-3.0548818111419678,1.5190605154202785e-05,1.8279479263583198e-06,8.788720151642337e-05,9.5418138095068e-25
65,facs,3m,24m,male,Col3a1,-3.0443639755249023,0.0006415047100745142,7.775977428536862e-05,0.0024484405294060707,8.373702217854553e-278
66,facs,3m,24m,male,Tmeff1,-3.015742778778076,2.763080374279525e-05,3.416366098463186e-06,0.0001235892705153674,1.7631652326906093e-72
67,facs,3m,24m,male,Baalc,-3.012467622756958,9.833111107582226e-06,1.2185616924398346e-06,0.00011472735786810517,2.916792541129309e-06
68,facs,3m,24m,male,Tspan2,-3.0011775493621826,8.693842391949147e-05,1.0858435416594148e-05,0.0003874485264532268,2.2256091751505886e-168
69,facs,3m,24m,male,Insc,-2.999560594558716,1.113334292313084e-05,1.3920910078013549e-06,7.210444891825318e-05,2.6281696796378033e-13
70,facs,3m,24m,male,Ptprz1,-2.9927945137023926,3.4464788768673316e-05,4.32966771768406e-06,0.00027143186889588833,4.681008655475592e-44
71,facs,3m,24m,male,Gpr37l1,-2.989955425262451,8.897929365048185e-05,1.120011893362971e-05,0.0007631246116943657,4.59924809906027e-44
72,facs,3m,24m,male,Mobp,-2.9706075191497803,0.0002048937458312139,2.6138861358049326e-05,0.001124854781664908,7.600923165537352e-116
73,facs,3m,24m,male,Ptgds,-2.96549129486084,0.0006611790740862489,8.464810525765643e-05,0.003919171169400215,9.810173979546247e-102
74,facs,3m,24m,male,Wscd1,-2.953066349029541,9.906441846396774e-05,1.2792520465154666e-05,0.00040983743383549154,2.366355121159434e-185
75,facs,3m,24m,male,Gm6981,2.948542594909668,2.503090854588663e-06,1.9323088054079562e-05,5.532143040909432e-05,9.67578330977008e-51
76,facs,3m,24m,male,Zfp536,-2.9470255374908447,9.058252544491552e-06,1.1746298014259082e-06,8.254400745499879e-05,1.3754385603056822e-06
77,facs,3m,24m,male,Cmtm5,-2.925248861312866,6.177464092615992e-05,8.132471521093976e-06,0.0002757715992629528,3.5497687887385554e-125
78,facs,3m,24m,male,Acsl6,-2.899569511413574,2.1375366486608982e-05,2.8645479233091464e-06,0.0002136751136276871,2.149545811860982e-14
79,facs,3m,24m,male,Col1a2,-2.898538827896118,0.000623514351900667,8.361791697097942e-05,0.002528986195102334,6.376295605080451e-238
80,facs,3m,24m,male,Pcdh9,-2.886704444885254,3.932132676709443e-05,5.316715487424517e-06,0.00018268596613779664,1.3287609311439194e-85
81,facs,3m,24m,male,Selenbp2,-2.8858466148376465,2.2865287974127568e-05,3.093500254180981e-06,0.0002744412049651146,2.520516793537485e-17
82,facs,3m,24m,male,Col1a1,-2.874584436416626,0.0003343951248098165,4.559568697004579e-05,0.001592179760336876,2.6926446070422626e-165
83,facs,3m,24m,male,Hist1h2ab,-2.848271369934082,1.8630906197358854e-05,2.5871331672533415e-06,0.00012208429689053446,1.5931819672902126e-30
84,facs,3m,24m,male,Sox10,-2.8268966674804688,2.083489926008042e-05,2.936368900918751e-06,0.00010144540283363312,1.1440778458102257e-41
85,facs,3m,24m,male,Phyhipl,-2.793905735015869,3.356197339599021e-05,4.8394722398370504e-06,0.0001597889931872487,3.5549648083314066e-71
86,facs,3m,24m,male,Nkx6-2,-2.7921130657196045,2.052034869848285e-05,2.962612370538409e-06,0.0001103810645872727,9.832117045054334e-38
87,facs,3m,24m,male,Ncam2,-2.7894086837768555,1.0539743016124703e-05,1.524523327134375e-06,6.886281335027888e-05,9.627193415368628e-10
88,facs,3m,24m,male,Sh3gl3,-2.7555370330810547,1.0690641829569358e-05,1.5830850088605075e-06,6.737809599144384e-05,2.759749874457466e-11
89,facs,3m,24m,male,Mal,-2.737165927886963,0.00032180838752537966,4.826455551665276e-05,0.0014075958169996738,1.543576941568494e-187
90,facs,3m,24m,male,Kcna1,-2.7288262844085693,3.0165796488290653e-05,4.550469384412281e-06,0.0001778571167960763,5.718196157662906e-50
91,facs,3m,24m,male,Mmd2,-2.6632814407348633,3.913699765689671e-05,6.1781697695550974e-06,0.00031135929748415947,1.1438240487296008e-38
92,facs,3m,24m,male,Gpm6a,-2.650181770324707,6.46510161459446e-05,1.0298907000105828e-05,0.000449074141215533,1.0678739739470535e-60
93,facs,3m,24m,male,Slc25a18,-2.635098934173584,1.4848613318463322e-05,2.3902423436084064e-06,0.00017365736130159348,4.462261102429361e-11
94,facs,3m,24m,male,Slco1a4,-2.63346266746521,2.445456811983604e-05,3.941020167985698e-06,0.0002365565305808559,2.793402944835378e-23
95,facs,3m,24m,male,Cxcl13,2.6246848106384277,1.3292214134708047e-05,8.197968418244272e-05,0.0012686668196693063,4.5003620747212695e-15
96,facs,3m,24m,male,Ephb1,-2.6196889877319336,1.1107854334113654e-05,1.8072781813316396e-06,7.137122884159908e-05,4.651552664794923e-11
97,facs,3m,24m,male,Clca6,-2.555558681488037,1.4244840713217854e-05,2.4230234885180835e-06,0.00021100023877806962,4.675509901719832e-07
98,facs,3m,24m,male,Ccr9,-2.5435705184936523,5.534135198104195e-05,9.49202058109222e-06,0.0005033607594668865,3.237753047118325e-36
99,facs,3m,24m,male,Plekhb1,-2.5172815322875977,0.0001310673396801576,2.2893766072229482e-05,0.0007206656155176461,8.784551598006078e-98
100,facs,3m,24m,male,Themis,-2.5160980224609375,1.2403186701703817e-05,2.1682640181097668e-06,0.00012346416770014912,2.2807250250458532e-10
101,facs,3m,24m,male,Gjb6,-2.5124588012695312,2.0119769033044577e-05,3.5261230095784413e-06,0.00020600038988050073,2.0111629929663162e-12
102,facs,3m,24m,male,Kcnj10,-2.5084142684936523,1.5941668607410975e-05,2.801726850520936e-06,9.634062007535249e-05,3.863940342602944e-20
103,facs,3m,24m,male,Pdcd1,2.5023396015167236,6.521725026686909e-06,3.6952329537598416e-05,0.00034043582854792476,1.0880446280198667e-34
104,facs,3m,24m,male,Chodl,-2.49943470954895,3.935944914701395e-05,6.960559403523803e-06,0.0003164966474287212,9.360826197481222e-40
105,facs,3m,24m,male,Rag1,-2.477857828140259,1.9943046936532483e-05,3.5799907891487237e-06,0.00018315183115191758,1.9005640969675122e-19
106,facs,3m,24m,male,Col9a3,-2.472118377685547,1.2076236998836976e-05,2.1764549273939338e-06,0.00016241977573372424,4.435559116696866e-06
107,facs,3m,24m,male,Kndc1,-2.460598945617676,9.559445970808156e-06,1.7366744486935204e-06,6.518998998217285e-05,9.517626158333736e-07
108,facs,3m,24m,male,Ttyh1,-2.4548864364624023,4.098781937500462e-05,7.475844995497027e-06,0.0002408935979474336,2.518749057182005e-61
109,facs,3m,24m,male,Ccl5,2.4466817378997803,6.198196206241846e-05,0.0003379013214726001,0.00303019885905087,1.6462571732334859e-49
110,facs,3m,24m,male,Kcna3,-2.4240546226501465,1.828521999414079e-05,3.4071165373461554e-06,0.00010587017459329218,8.2004156728949e-29
111,facs,3m,24m,male,Klhl4,-2.4088921546936035,1.1703345080604777e-05,2.2037434064259287e-06,8.473562047583982e-05,8.166069942556176e-11
112,facs,3m,24m,male,Gpr62,-2.4042294025421143,1.233073908224469e-05,2.32939851230185e-06,7.862081110943109e-05,8.934985494150556e-12
113,facs,3m,24m,male,Snrpc,2.3878889083862305,8.694451025803573e-06,4.550597441266291e-05,0.00011495310900500044,1.9303188027267556e-201
114,facs,3m,24m,male,Utp14b,-2.379150867462158,2.0702769688796252e-05,3.979537723353133e-06,0.00012275970948394388,7.971136694542602e-33
115,facs,3m,24m,male,Ndufa4l2,2.368563652038574,1.4071266377868596e-05,7.266778993653134e-05,0.0004930709837935865,1.2306749623419704e-79
116,facs,3m,24m,male,Fkbp14,-2.360332727432251,1.1867622561112512e-05,2.311174057467724e-06,6.594794831471518e-05,5.410546506216263e-13
117,facs,3m,24m,male,Scd2,-2.3578643798828125,0.00017345251399092376,3.383706643944606e-05,0.0005776292528025806,4.243606895328819e-267
118,facs,3m,24m,male,Opalin,-2.3574185371398926,5.5567536037415266e-05,1.0843447853403632e-05,0.00029094747151248157,1.6385100047716338e-66
119,facs,3m,24m,male,Fzd9,-2.3533148765563965,9.930406122293789e-06,1.943338475030032e-06,0.00010068668780149892,8.472330488324673e-06
120,facs,3m,24m,male,Mapk8ip1,-2.313359260559082,1.2250196959939785e-05,2.4646337806188967e-06,5.335377500159666e-05,3.8662377530019736e-14
121,facs,3m,24m,male,Plekhh1,-2.2916111946105957,9.200829481414985e-06,1.8792435412251507e-06,5.76313141209539e-05,6.395352823082064e-06
122,facs,3m,24m,male,Tnfrsf4,2.2883834838867188,8.892266123439185e-06,4.343947512097657e-05,0.000631006492767483,2.8840243956558023e-14
123,facs,3m,24m,male,Atp1b2,-2.2840728759765625,4.768242433783598e-05,9.790025615075137e-06,0.00030859492835588753,2.394721000195161e-55
124,facs,3m,24m,male,F8,-2.2831578254699707,1.960524605237879e-05,4.02784962716396e-06,0.00023415233590640128,3.1073801193265403e-12
125,facs,3m,24m,male,Aqp4,-2.272380828857422,2.216596476500854e-05,4.588088813761715e-06,0.00019840874301735312,4.809320542245274e-21
126,facs,3m,24m,male,Pdk4,-2.2640867233276367,1.2883664567198139e-05,2.6821389838005416e-06,8.84355467860587e-05,3.3573926448963203e-13
127,facs,3m,24m,male,Fgfr2,-2.261462688446045,4.41552656411659e-05,9.209040399582591e-06,0.00014755988377146423,1.3706725624900457e-128
128,facs,3m,24m,male,Col6a2,-2.2360684871673584,0.0002296767197549343,4.875209560850635e-05,0.00076083600288257,7.484986899906546e-268
129,facs,3m,24m,male,Mfsd2a,-2.2206873893737793,3.1123807275434956e-05,6.677273631794378e-06,0.00020063122792635113,1.8294636315963728e-41
130,facs,3m,24m,male,Sept8,-2.217927932739258,6.305838178377599e-05,1.3554390534409322e-05,0.00023545982548967004,4.459942782791772e-134
131,facs,3m,24m,male,Myb,-2.2177395820617676,3.077982546528801e-05,6.616981409024447e-06,0.00014769492554478347,8.846252637835428e-61
132,facs,3m,24m,male,Col5a2,-2.216913938522339,6.316766666714102e-05,1.3587427929451223e-05,0.0002144788159057498,4.637831238716051e-165
133,facs,3m,24m,male,Epb4.1l3,-2.2123923301696777,6.0666996432701126e-05,1.309049275732832e-05,0.00022263861319515854,6.338655253041054e-146
134,facs,3m,24m,male,Nfasc,-2.211092948913574,2.2218237063498236e-05,4.7984858611016534e-06,0.0002103702281601727,2.1327634079735233e-16
135,facs,3m,24m,male,Slc6a1,-2.2078702449798584,3.234689211240038e-05,7.001600351941306e-06,0.0003576287708710879,5.747141809098831e-16
136,facs,3m,24m,male,Ccdc3,-2.2058193683624268,4.056035686517134e-05,8.791923391981982e-06,0.00018615886801853776,4.564741522207478e-82
137,facs,3m,24m,male,Adora1,-2.201291799545288,1.6154794138856232e-05,3.512744115141686e-06,0.0001272598747164011,1.0828568718496021e-15
138,facs,3m,24m,male,Sema3d,-2.18841814994812,1.3559815670305397e-05,2.9749121495115105e-06,8.785979298409075e-05,1.2695158851497226e-13
139,facs,3m,24m,male,Ncoa4,-2.183945417404175,2.1574998754658736e-05,4.748075753013836e-06,6.176748865982518e-05,1.7209107328208593e-47
140,facs,3m,24m,male,Anln,-2.179771900177002,2.0294241039664485e-05,4.479154540604213e-06,0.00010389003728050739,8.764316870791525e-30
141,facs,3m,24m,male,Col6a1,-2.176577568054199,0.00023558530665468425,5.21114379807841e-05,0.0007194119971245527,9.601749883915903e-307
142,facs,3m,24m,male,Ncan,-2.1672637462615967,1.3031514754402451e-05,2.9012380764470436e-06,0.00012092120596207678,2.209077387346832e-07
143,facs,3m,24m,male,Acsbg1,-2.163475513458252,4.8794609028846025e-05,1.089182751456974e-05,0.0003860805300064385,2.8077092724996124e-30
144,facs,3m,24m,male,Vcan,-2.1602587699890137,4.6860641305102035e-05,1.0483479854883626e-05,0.00019458030874375254,3.0200521524507225e-103
145,facs,3m,24m,male,Fa2h,-2.157796621322632,2.4486118491040543e-05,5.487295766215539e-06,0.00010814479173859581,8.206835943497248e-47
146,facs,3m,24m,male,Cnp,-2.1573281288146973,0.0008792155422270298,0.00019709467596840113,0.003066419390961528,8.191973279781619e-251
147,facs,3m,24m,male,Fez1,-2.128798484802246,0.00011828415881609544,2.7045458409702405e-05,0.00047153476043604314,6.84736850603559e-153
148,facs,3m,24m,male,Tigit,2.124267339706421,7.229668881336693e-06,3.1520030461251736e-05,0.0003040732117369771,1.484621969388413e-26
149,facs,3m,24m,male,Crlf2,2.117326498031616,7.094175998645369e-06,3.0780862289248034e-05,0.00015325906861107796,2.8487428525958964e-65
150,facs,3m,24m,male,6330503K22Rik,-2.1171071529388428,1.651339880481828e-05,3.8064808904891834e-06,8.984190208138898e-05,2.4229645392502714e-20
151,facs,3m,24m,male,Tnc,-2.113877058029175,1.4255439054977614e-05,3.2933667171164416e-06,0.00012373879144433886,2.2448163361987972e-11
152,facs,3m,24m,male,Satb1,-2.109795093536377,0.00011945915321120992,2.7676285753841512e-05,0.0006685674306936562,1.3921844358249513e-89
153,facs,3m,24m,male,Ptprd,-2.106508731842041,3.4788285120157525e-05,8.078126484178938e-06,0.00015336957585532218,1.3515533585135077e-68
154,facs,3m,24m,male,Mbp,-2.0997684001922607,0.0008678868180140853,0.00020247427164576948,0.006197756621986628,1.7332797358376306e-43
155,facs,3m,24m,male,Gfra1,-2.096471071243286,1.978283944481518e-05,4.6258114707598e-06,0.00010324833419872448,4.7554878054867844e-29
156,facs,3m,24m,male,Gatm,-2.095083475112915,0.00024251861032098532,5.676257933373563e-05,0.0009012343944050372,4.589197149057094e-201
157,facs,3m,24m,male,Folr4,2.081416606903076,6.438885520765325e-06,2.7250818675383925e-05,0.0003127013915218413,5.024800342110419e-17
158,facs,3m,24m,male,Fam107a,-2.080447196960449,2.150530599465128e-05,5.0847379498009104e-06,0.00018958136206492782,2.128837427437127e-14
159,facs,3m,24m,male,Slc24a2,-2.0802173614501953,2.6268977308063768e-05,6.2120548136590514e-06,0.00015647774853277951,9.3299342857873e-34
160,facs,3m,24m,male,Cxcl1,2.068859577178955,0.0002816607884597033,0.0011817216873168945,0.00849195197224617,2.259885419771344e-68
161,facs,3m,24m,male,Ncam1,-2.063015937805176,9.983561903936788e-05,2.3892180252005346e-05,0.00038320536259561777,1.296426379705667e-153
162,facs,3m,24m,male,Matn2,-2.0556821823120117,6.093651245464571e-05,1.4657352949143387e-05,0.0002755989844445139,2.3830069226764877e-102
163,facs,3m,24m,male,Postn,-2.0493807792663574,0.0001070661746780388,2.5865874704322778e-05,0.0006254542386159301,5.0831803016830504e-76
164,facs,3m,24m,male,Cdh11,-2.042147159576416,1.5309480659198016e-05,3.717173740369617e-06,0.00011481543333502486,8.025766004399921e-15
165,facs,3m,24m,male,Col16a1,-2.037368059158325,1.8361381080467254e-05,4.472974069358315e-06,8.39577114675194e-05,1.6280190349550998e-27
166,facs,3m,24m,male,Tyro3,-2.0323195457458496,1.4118667422735598e-05,3.451473048698972e-06,8.202509343391284e-05,1.5446686864978463e-13
167,facs,3m,24m,male,Slc16a1,-2.028348922729492,4.863447611569427e-05,1.1922033081646077e-05,0.0002045027504209429,3.5861580378738047e-97
168,facs,3m,24m,male,Cxcr3,2.028081178665161,1.2303081348363776e-05,5.017960211262107e-05,0.0003709257289301604,5.604450916586048e-47
169,facs,3m,24m,male,Adamts2,-2.026092052459717,6.425994070013985e-05,1.5777050066390075e-05,0.0002541162830311805,4.3409719283856076e-119
170,facs,3m,24m,male,Fam171b,-2.0205085277557373,2.4034474336076528e-05,5.923806838836754e-06,0.00013840939209330827,1.069240655238385e-29
171,facs,3m,24m,male,Cyp2b10,-2.0166494846343994,1.273572434001835e-05,3.1473973649553955e-06,0.00012937649444211274,8.629018215782459e-08
172,facs,3m,24m,male,Igsf10,-2.00996994972229,1.9047321984544396e-05,4.729035936179571e-06,9.389041224494576e-05,8.236147461829372e-27
173,facs,3m,24m,male,Ism1,-2.004037618637085,1.1018980330845807e-05,2.7470455279399175e-06,6.492599641205743e-05,9.096224425644637e-09
